Parameters:
EtaF;20580
BetaF;1.5
EtaR;100
BetaR;1.2
Initial N;10000
Delta t;0.1
T (seconds);25200
Number of experiments;1000

Time;FailureMean;FailureMean+Sqrt(Var);
;33,60;39,29;
;33,49;39,18;
;33,60;39,34;
;33,52;39,40;
;33,46;39,37;
;33,55;39,43;
;33,58;39,44;
;33,62;39,41;
;33,75;39,50;
;33,77;39,55;
;33,88;39,56;
;34,02;39,73;
;34,06;39,89;
;34,05;39,84;
;33,95;39,77;
;33,85;39,63;
;33,83;39,51;
;33,99;39,67;
;34,02;39,74;
;34,00;39,77;
;33,93;39,88;
;34,01;40,08;
;34,08;40,09;
;34,23;40,19;
;34,21;40,17;
;34,15;40,05;
;34,23;40,16;
;34,27;40,13;
;34,34;40,14;
;34,34;40,19;
;34,46;40,46;
;34,42;40,56;
;34,51;40,68;
;34,41;40,46;
;34,42;40,44;
;34,36;40,31;
;34,46;40,16;
;34,56;40,34;
;34,50;40,36;
;34,43;40,30;
;34,44;40,32;
;34,34;40,24;
;34,21;39,97;
;34,34;40,17;
;34,37;40,16;
;34,46;40,30;
;34,49;40,44;
;34,56;40,49;
;34,52;40,58;
;34,50;40,61;
;34,53;40,67;
;34,63;40,85;
;34,79;41,11;
;34,97;41,12;
;35,03;41,42;
;35,11;41,48;
;35,10;41,38;
;35,03;41,07;
;35,02;41,07;
;35,16;41,15;
;35,19;41,12;
;35,10;40,98;
;35,14;41,11;
;34,91;40,97;
;34,89;40,97;
;34,99;40,94;
;34,99;40,93;
;34,96;40,91;
;35,20;41,21;
;35,12;40,98;
;35,08;41,09;
;35,20;41,17;
;35,21;41,14;
;35,31;41,28;
;35,38;41,40;
;35,30;41,35;
;35,15;41,19;
;35,19;41,37;
;35,29;41,28;
;35,31;41,28;
;35,30;41,29;
;35,45;41,41;
;35,40;41,42;
;35,36;41,42;
;35,33;41,55;
;35,29;41,35;
;35,31;41,40;
;35,27;41,38;
;35,27;41,22;
;35,26;41,15;
;35,32;41,22;
;35,29;41,26;
;35,44;41,33;
;35,50;41,34;
;35,42;41,44;
;35,33;41,25;
;35,28;41,14;
;35,29;41,09;
;35,41;41,42;
;35,52;41,51;
;35,52;41,51;
;35,63;41,64;
;35,65;41,52;
;35,70;41,67;
;35,76;41,84;
;35,84;41,87;
;36,04;42,06;
;36,21;42,33;
;36,30;42,44;
;36,19;42,31;
;36,36;42,43;
;36,38;42,58;
;36,30;42,47;
;36,42;42,49;
;36,38;42,45;
;36,41;42,68;
;36,21;42,34;
;36,09;42,21;
;36,21;42,32;
;36,32;42,42;
;36,31;42,41;
;36,24;42,20;
;36,13;41,97;
;36,01;41,90;
;36,08;41,97;
;36,12;42,02;
;36,05;42,01;
;36,03;41,91;
;36,10;42,05;
;36,28;42,15;
;36,30;42,33;
;36,49;42,60;
;36,54;42,72;
;36,50;42,57;
;36,51;42,58;
;36,45;42,38;
;36,37;42,30;
;36,48;42,49;
;36,45;42,47;
;36,56;42,71;
;36,66;42,86;
;36,74;42,90;
;36,85;42,90;
;36,81;42,71;
;36,85;42,64;
;36,83;42,73;
;36,90;42,77;
;36,89;42,69;
;36,96;42,80;
;36,87;42,89;
;36,84;42,99;
;36,93;42,98;
;36,99;42,91;
;36,96;42,74;
;37,00;42,83;
;36,99;42,69;
;37,08;42,75;
;37,14;42,82;
;37,19;42,93;
;37,32;43,11;
;37,31;43,08;
2,00;37,27;43,09;
;37,26;43,18;
;37,31;43,26;
;37,40;43,34;
;37,33;43,22;
