Parameters:
Lambda_f;0.0039
Beta_f;0.78
Initial N;10000
Delta t;0.001
T (time steps);150
Number of experiments;1000
Nu;1

Time;FailureMean;FailureMean+Sqrt(Var);
;13,21;17,20;
;13,14;17,16;
;13,07;16,94;
15,00;13,14;16,97;
;12,97;16,58;
;12,77;16,43;
;12,90;16,90;
;12,79;16,95;
;12,45;16,38;
;12,33;16,20;
;11,98;15,93;
;12,08;15,97;
;12,20;16,17;
;12,38;16,18;
;12,39;16,39;
;12,40;16,12;
;12,33;15,90;
;12,36;15,87;
;12,28;15,74;
;12,28;15,80;
;12,24;15,98;
15,50;12,10;15,58;
;11,97;15,40;
;11,85;15,12;
;12,06;15,46;
;12,18;15,68;
;12,10;15,63;
;12,26;15,87;
;12,30;15,74;
;12,34;15,65;
;12,47;16,06;
;12,39;15,90;
;12,51;16,18;
;12,44;16,22;
;12,45;16,08;
;12,54;16,03;
;12,64;16,21;
;12,62;16,17;
;12,54;15,96;
16,00;12,58;16,18;
;12,50;16,26;
;12,23;15,89;
;12,35;15,85;
;12,36;15,79;
;12,50;15,81;
;12,61;16,04;
;12,52;15,81;
;12,64;15,97;
;12,36;15,80;
;12,34;15,74;
;12,17;15,59;
;12,33;15,60;
;12,32;15,68;
;12,35;15,95;
;12,46;16,12;
;12,33;15,86;
;12,30;15,77;
16,50;12,26;15,87;
;12,26;15,88;
;12,15;15,76;
;12,26;15,87;
;12,20;15,80;
;12,28;15,90;
;12,14;15,93;
;11,99;15,76;
;12,08;15,78;
;12,00;15,72;
;11,98;15,57;
;11,99;15,57;
;12,09;15,84;
;12,06;15,85;
;12,15;15,88;
;12,24;15,99;
;12,21;16,10;
;12,36;16,01;
17,00;12,38;15,95;
;12,43;15,79;
;12,46;15,85;
;12,37;15,72;
;12,35;15,80;
;12,34;15,92;
;12,17;15,78;
;12,26;15,69;
;12,13;15,64;
;11,99;15,37;
;11,96;15,42;
;11,80;15,28;
;11,70;15,36;
;11,67;15,08;
;11,69;14,93;
;11,85;15,17;
;11,62;14,96;
;11,68;15,12;
17,50;11,78;15,33;
;11,95;15,58;
;12,03;15,58;
;11,95;15,68;
;11,94;15,57;
;11,73;15,40;
;11,54;15,27;
;11,45;14,98;
;11,28;14,61;
;11,34;14,51;
;11,52;14,81;
;11,45;14,74;
;11,48;14,97;
;11,70;15,12;
;11,80;15,11;
;11,82;15,35;
;11,83;15,42;
;11,80;15,30;
18,00;11,86;15,41;
;11,91;15,39;
;12,07;15,56;
;11,99;15,63;
;12,10;15,87;
;12,02;15,82;
;11,98;15,63;
;12,10;15,84;
;12,32;15,97;
;12,26;15,87;
;12,19;15,84;
;12,29;15,93;
;12,33;16,03;
;12,10;15,77;
;11,89;15,50;
;11,99;15,58;
;12,14;15,53;
;12,36;15,86;
;12,30;15,98;
;12,30;15,84;
;12,10;15,47;
;12,26;15,95;
;11,96;15,69;
;11,96;15,85;
;11,80;15,48;
;11,77;15,50;
;12,02;15,90;
;12,13;15,85;
;12,14;15,67;
;12,22;15,75;
;12,12;15,77;
;12,29;15,87;
;12,12;15,63;
;12,11;15,64;
;12,42;16,04;
;12,34;15,73;
19,00;12,40;15,68;
;12,42;15,57;
;12,38;15,39;
;12,35;15,28;
;12,36;15,40;
;12,30;15,47;
;12,58;15,69;
;12,58;15,85;
;12,58;15,83;
;12,61;15,91;
;12,66;16,19;
;12,79;16,56;
;12,64;16,22;
;12,74;16,20;
;12,81;16,44;
;12,72;16,27;
;12,60;16,04;
;12,46;15,79;
19,50;12,41;15,60;
;12,49;15,80;
;12,52;16,10;
;12,42;15,95;
;12,40;16,05;
;12,24;15,93;
;12,14;15,73;
;12,00;15,40;
;11,92;15,39;
;11,97;15,52;
;11,86;15,09;
;11,74;14,91;
;11,74;14,99;
;11,81;15,06;
;11,89;15,20;
;11,81;15,10;
;11,82;15,15;
;11,70;15,04;
20,00;11,55;14,84;
;11,33;14,43;
;11,54;14,80;
;11,72;15,07;
;11,72;15,20;
;11,66;15,01;
;11,52;14,91;
;11,70;15,05;
;11,91;15,25;
;12,19;15,71;
;11,98;15,42;
;12,12;15,86;
;11,88;15,55;
;11,96;15,47;
;12,05;15,66;
;11,99;15,73;
;11,81;15,24;
;11,68;15,25;
20,50;11,86;15,44;
;11,83;15,50;
;11,90;15,38;
;11,81;15,33;
;11,91;15,41;
;11,90;15,34;
;11,97;15,36;
;12,10;15,55;
;11,90;15,26;
;11,99;15,49;
;12,15;15,86;
;12,26;16,05;
;12,23;15,96;
;11,99;15,60;
;12,04;15,49;
;12,04;15,45;
;12,02;15,56;
;11,96;15,42;
;12,18;15,71;
;12,14;15,86;
;12,09;15,60;
;12,03;15,53;
;11,98;15,26;
;11,96;15,33;
;12,11;15,36;
;12,05;15,26;
;11,82;15,11;
;11,88;15,41;
;11,78;15,25;
;11,80;15,54;
;11,44;15,43;
;11,71;15,58;
;11,67;15,68;
;11,58;15,37;
;11,55;15,51;
;11,60;15,31;
21,50;11,66;15,08;
;11,85;15,35;
;11,89;15,29;
;11,67;15,19;
;11,70;15,11;
;11,70;15,09;
;11,78;15,17;
;11,58;14,82;
;11,50;14,54;
;11,60;14,69;
;11,62;14,94;
;11,73;14,97;
;11,91;15,12;
;12,09;15,37;
;12,26;15,44;
;12,22;15,27;
;12,17;15,19;
;12,03;15,13;
22,00;12,05;15,17;
;12,13;15,37;
;12,23;15,41;
;12,13;15,57;
;12,38;15,99;
;12,19;15,89;
;11,98;15,51;
;11,97;15,52;
;12,03;15,62;
;12,11;15,73;
;12,10;15,73;
;12,10;15,81;
;12,09;15,90;
;12,27;16,43;
;12,34;16,46;
;12,30;16,22;
;12,52;16,26;
;12,47;16,16;
22,50;12,55;16,04;
;12,51;15,91;
;12,46;16,05;
;12,38;16,09;
;12,18;15,69;
;12,21;15,67;
;12,28;15,54;
;12,26;15,52;
;12,46;15,67;
;12,31;15,57;
;12,34;15,78;
;12,03;15,56;
;12,06;15,50;
;11,82;15,19;
;11,85;15,14;
;11,72;14,96;
;12,00;15,25;
;11,74;14,83;
23,00;11,57;14,61;
;11,55;14,65;
;11,79;14,98;
;11,63;14,81;
;11,53;14,68;
;11,50;14,71;
;11,47;14,67;
;11,36;14,75;
;11,30;14,83;
;11,53;15,04;
;11,38;14,82;
;11,34;14,74;
;11,36;14,57;
;11,52;14,73;
;11,53;14,79;
;11,39;14,65;
;11,55;14,84;
;11,72;14,81;
;11,42;14,68;
;11,37;14,76;
;11,31;14,76;
;11,30;14,75;
;11,48;14,80;
;11,59;14,71;
;11,67;14,82;
;11,62;14,74;
;11,58;14,79;
;11,58;15,02;
;11,61;14,99;
;11,56;14,88;
;11,22;14,45;
;11,10;14,29;
;11,14;14,43;
;10,94;14,27;
;10,95;14,09;
;11,25;14,56;
24,00;10,98;14,24;
;11,03;14,21;
;10,92;13,91;
;10,94;14,01;
;10,92;13,86;
;10,83;13,77;
;10,78;13,80;
;10,89;14,16;
;10,86;14,05;
;11,14;14,32;
;11,30;14,51;
;11,34;14,52;
;11,61;14,91;
;11,68;15,03;
;11,66;15,22;
;11,73;15,17;
;11,50;14,80;
;11,37;14,83;
24,50;11,22;14,50;
;11,30;14,44;
;11,51;14,63;
;11,46;14,28;
;11,43;14,53;
;11,37;14,47;
;11,47;14,65;
;11,37;14,59;
;11,13;14,35;
;11,14;14,33;
;11,18;14,35;
;11,28;14,49;
;11,18;14,33;
;11,25;14,24;
;11,34;14,25;
;11,57;14,77;
;11,50;14,60;
;11,50;14,38;
25,00;11,38;14,24;
;11,26;14,24;
;11,17;13,98;
;11,34;14,13;
;11,32;13,98;
;11,25;14,20;
;11,20;14,20;
;11,10;14,28;
;10,87;14,04;
;11,05;14,28;
;10,95;14,05;
;11,13;14,26;
;11,29;14,39;
;11,09;14,22;
;11,14;14,44;
;11,39;14,69;
;11,42;14,73;
;11,51;14,72;
25,50;11,46;14,64;
;11,46;14,49;
;11,46;14,70;
;11,48;14,89;
;11,51;15,06;
;11,42;15,13;
;11,41;15,06;
;11,63;15,29;
;11,24;14,76;
;11,23;14,87;
;11,30;14,85;
;11,33;14,75;
;11,38;14,67;
;11,30;14,72;
;11,16;14,29;
;11,06;14,25;
;11,21;14,34;
;11,37;14,59;
26,00;11,41;14,74;
;11,26;14,74;
;11,22;14,78;
;11,29;14,83;
;11,36;14,82;
;11,41;14,72;
;11,54;14,86;
;11,63;14,88;
;11,56;14,89;
;11,37;14,57;
;11,29;14,31;
;11,22;14,09;
;11,38;14,39;
;11,42;14,76;
;11,54;15,02;
;11,38;14,70;
;11,24;14,44;
;11,30;14,66;
26,50;11,05;14,42;
;10,86;14,01;
;10,94;13,97;
;11,01;14,15;
;10,82;14,04;
;10,94;14,21;
;11,09;14,46;
;11,26;14,65;
;11,42;14,68;
;11,32;14,57;
;11,40;14,48;
;11,22;14,38;
;11,39;14,71;
;11,27;14,65;
;11,23;14,54;
;11,32;14,62;
;11,22;14,51;
;11,29;14,53;
27,00;11,14;14,46;
;11,08;14,41;
;10,99;14,22;
;11,07;14,47;
;11,02;14,61;
;10,99;14,57;
;10,86;14,32;
;10,80;14,10;
;10,61;13,89;
;11,08;14,49;
;11,10;14,47;
;11,11;14,24;
;11,25;14,58;
;11,26;14,78;
;11,26;14,77;
;11,14;14,69;
;11,10;14,63;
;11,10;14,51;
27,50;11,28;14,89;
;11,22;14,92;
;11,15;14,60;
;11,15;14,58;
;11,34;14,73;
;11,22;14,67;
;11,15;14,43;
;11,18;14,49;
;11,30;14,47;
;11,42;14,62;
;11,38;14,46;
;11,34;14,50;
;11,22;14,26;
;11,07;14,12;
;10,87;13,99;
;10,86;14,28;
;10,80;14,44;
;10,77;14,42;
28,00;10,91;14,46;
;11,02;14,47;
;11,11;14,58;
;11,01;14,37;
;10,96;14,18;
;11,10;14,50;
;11,10;14,33;
;10,92;14,34;
;10,94;14,47;
;10,98;14,45;
;10,93;14,39;
;11,01;14,46;
;11,15;14,73;
;10,95;14,25;
;10,82;14,08;
;10,70;13,90;
;10,72;14,01;
;10,80;13,98;
28,50;10,66;13,96;
;10,69;13,70;
;10,78;14,17;
;10,82;14,26;
;10,73;14,02;
;10,82;14,26;
;10,71;14,07;
;10,72;13,86;
;10,62;13,75;
;10,64;13,88;
;10,81;14,02;
;10,78;14,00;
;10,78;13,88;
;10,98;14,02;
;10,91;13,83;
;10,91;13,89;
;10,80;13,73;
;10,70;13,96;
29,00;10,67;13,82;
;10,77;14,07;
;10,91;14,35;
;11,02;14,38;
;10,91;14,35;
;10,91;14,39;
;11,08;14,69;
;11,18;14,68;
;11,12;14,74;
;11,21;14,78;
;10,97;14,25;
;10,96;14,35;
;10,88;14,17;
;11,05;14,47;
;11,21;14,64;
;11,34;14,77;
;11,42;14,74;
;11,38;14,86;
29,50;11,26;14,60;
;11,14;14,47;
;11,04;14,52;
;10,94;14,32;
;10,91;14,33;
;10,91;14,23;
;10,84;14,15;
;10,85;14,01;
;10,87;14,11;
;10,78;13,61;
;10,86;13,86;
;10,71;13,69;
;10,71;13,77;
;10,86;13,93;
;10,92;14,09;
;11,02;14,43;
;11,17;14,52;
;11,22;14,47;
30,00;11,10;14,35;
;11,00;14,35;
;11,02;14,22;
;10,93;14,02;
;10,98;14,10;
;10,96;14,02;
;10,97;14,10;
;11,04;14,11;
;10,98;14,17;
;10,95;14,21;
;11,02;14,37;
;11,06;14,43;
;11,11;14,51;
;11,27;14,74;
;11,04;14,48;
;11,10;14,39;
;11,06;14,28;
;11,08;14,25;
30,50;10,85;14,20;
;10,58;13,97;
;10,73;14,44;
;10,72;14,21;
;10,84;14,33;
;10,94;14,44;
;10,72;14,27;
;10,82;14,58;
;10,78;14,43;
;11,00;14,63;
;10,93;14,56;
