Parameters:
mu_f;9.03
sigma_f;0.55
mu_r;4.16
sigma_r;0.7
Initial N;10000
Delta t;0.1
T (seconds);25200
Number of experiments;100

Time;FailureMean;FailureMean+Sqrt(Var);
;36,17;41,46;
;36,91;42,84;
;37,49;43,61;
;37,24;43,55;
;37,40;43,40;
;37,29;43,37;
;37,40;43,88;
;37,49;44,51;
;37,91;44,56;
;37,72;44,04;
;38,04;43,82;
;38,38;44,06;
;39,16;44,75;
;39,20;45,06;
;39,27;45,02;
;39,82;45,96;
;39,72;45,99;
;39,42;45,63;
;39,72;45,94;
;40,24;46,53;
;40,44;47,04;
;40,39;47,14;
;40,60;46,90;
;41,42;47,84;
;42,02;48,65;
;42,13;48,51;
;42,42;49,20;
;42,30;48,73;
;42,81;49,51;
;43,46;50,26;
;44,39;50,87;
;44,58;50,74;
;44,91;51,26;
;45,11;51,62;
;45,59;52,34;
;45,28;52,39;
;45,53;52,54;
;46,20;52,59;
;45,76;52,28;
;45,46;52,17;
;45,63;52,80;
;45,71;52,40;
;46,34;52,96;
;46,10;52,60;
;46,53;52,98;
;46,76;53,28;
;47,61;53,85;
;48,38;54,85;
;48,05;55,02;
;48,51;55,25;
;48,29;55,24;
1,00;48,73;55,97;
;48,65;55,90;
;49,25;56,57;
;49,26;56,32;
;49,55;56,38;
;49,86;56,87;
;50,13;57,06;
;50,66;57,92;
;50,67;58,88;
;51,19;59,10;
;51,46;59,02;
;51,50;58,68;
;52,23;58,98;
;53,16;60,44;
;52,80;60,07;
;52,75;60,00;
;53,75;60,31;
;53,97;60,96;
;53,72;61,27;
;54,23;62,15;
;55,00;62,47;
;54,67;62,50;
;55,18;62,92;
;54,91;61,92;
;55,24;62,10;
;55,58;62,72;
;56,04;63,07;
;56,14;62,50;
;56,88;63,64;
;57,27;64,72;
;57,14;65,01;
;57,65;65,93;
;57,43;65,31;
;57,60;65,19;
;57,94;65,31;
;58,17;65,26;
;58,86;65,98;
;58,98;65,91;
;58,99;66,65;
;59,53;66,64;
;59,39;66,32;
;59,57;66,66;
;59,20;67,13;
;59,32;67,33;
;59,78;67,48;
;59,50;66,97;
;60,26;67,62;
;60,68;67,77;
;61,57;68,96;
;61,72;68,97;
;61,05;68,40;
