Parameters:
Lambda_f;1
Beta_f;5
Initial N;10000
Delta t;0.001
T (time steps);150
Number of experiments;100
Nu;1

Time;FailureMean;FailureMean+Sqrt(Var);
;3277,72;3299,52;
;3281,37;3303,32;
;3285,34;3307,45;
;3288,93;3310,84;
;3292,83;3314,67;
;3296,70;3318,11;
;3300,07;3321,48;
;3303,76;3325,00;
;3307,52;3328,70;
;3311,22;3332,40;
;3314,70;3335,82;
7,50;3318,17;3339,15;
;3321,59;3342,41;
;3325,33;3346,18;
;3328,83;3349,74;
;3332,05;3352,95;
;3335,86;3356,59;
;3339,19;3359,90;
;3343,04;3363,80;
;3346,47;3367,60;
;3349,94;3371,20;
;3352,98;3374,10;
;3356,37;3377,38;
;3359,58;3380,84;
;3362,70;3384,09;
;3366,11;3387,78;
;3369,30;3390,60;
;3372,78;3393,99;
;3375,95;3396,92;
8,00;3379,33;3400,52;
;3382,85;3403,98;
;3386,20;3407,23;
;3389,54;3410,59;
;3392,79;3413,94;
;3396,16;3417,13;
;3399,19;3420,17;
;3402,32;3423,14;
;3405,78;3426,67;
;3409,28;3430,13;
;3412,38;3433,25;
;3415,44;3436,78;
;3418,66;3440,26;
;3421,75;3443,30;
;3425,09;3446,88;
;3428,37;3450,11;
;3431,60;3453,28;
;3434,83;3456,44;
8,50;3438,20;3459,74;
;3441,25;3463,00;
;3444,19;3466,18;
;3447,35;3469,13;
;3450,55;3472,23;
;3453,68;3475,38;
;3456,97;3478,92;
;3460,19;3482,10;
;3463,21;3485,24;
;3466,50;3488,40;
;3469,61;3491,44;
;3472,90;3494,82;
;3475,95;3497,97;
;3479,13;3501,14;
;3482,03;3504,19;
;3485,18;3507,42;
;3488,19;3510,25;
;3491,22;3513,04;
9,00;3494,12;3516,15;
;3497,24;3519,51;
;3500,29;3522,71;
;3503,32;3525,75;
;3506,17;3528,25;
;3509,36;3531,48;
;3512,63;3534,94;
;3515,60;3537,68;
;3518,73;3540,94;
;3521,92;3544,35;
;3524,85;3547,35;
;3527,68;3550,17;
;3530,40;3552,82;
;3533,39;3555,82;
;3536,21;3558,82;
;3539,32;3562,12;
;3542,04;3564,89;
;3545,07;3567,57;
9,50;3548,08;3570,63;
;3551,02;3574,05;
;3553,79;3576,94;
;3556,69;3579,78;
;3559,63;3582,85;
;3562,77;3586,21;
;3565,77;3588,93;
;3568,82;3591,81;
;3571,58;3594,80;
;3574,44;3597,53;
;3577,29;3600,25;
;3580,05;3602,70;
;3582,83;3605,60;
;3585,61;3608,26;
;3588,22;3610,92;
;3591,07;3613,87;
;3593,78;3616,63;
;3596,62;3619,56;
10,00;3599,54;3622,43;
;3602,30;3625,25;
;3605,00;3628,08;
;3607,44;3630,51;
;3610,39;3633,44;
;3613,06;3636,12;
;3615,69;3638,74;
;3618,23;3641,45;
;3620,95;3643,96;
;3623,66;3646,89;
;3626,22;3649,38;
;3628,79;3652,09;
;3631,47;3654,85;
;3633,92;3657,36;
;3636,59;3660,20;
;3639,12;3662,91;
;3642,08;3665,97;
;3644,69;3668,61;
;3647,28;3671,22;
;3649,74;3673,73;
;3652,55;3676,51;
;3655,30;3679,27;
;3658,16;3681,98;
;3660,96;3684,99;
;3663,67;3687,90;
;3666,39;3690,22;
;3668,73;3692,50;
;3671,44;3695,25;
;3674,08;3697,72;
;3676,45;3700,24;
;3678,99;3702,90;
;3681,61;3705,43;
;3684,09;3707,67;
;3686,38;3709,92;
;3689,01;3712,77;
;3691,64;3715,61;
11,00;3694,19;3718,04;
;3696,93;3720,89;
;3699,45;3723,34;
;3702,04;3726,05;
;3704,61;3728,56;
;3707,29;3731,48;
;3709,72;3733,82;
;3712,09;3736,12;
;3714,54;3738,40;
;3716,91;3740,68;
;3719,41;3743,45;
;3721,64;3745,56;
;3723,95;3748,13;
;3726,55;3750,79;
;3728,89;3752,89;
;3731,44;3755,43;
;3733,80;3757,91;
;3736,16;3760,32;
11,50;3738,58;3762,57;
;3740,81;3764,77;
;3743,37;3767,37;
;3745,72;3769,54;
;3748,15;3772,02;
;3750,40;3774,00;
;3752,80;3776,24;
;3755,01;3778,47;
;3757,24;3780,72;
;3759,73;3783,46;
;3762,09;3785,71;
;3764,17;3787,87;
;3766,62;3790,35;
;3768,98;3792,70;
;3771,25;3795,14;
;3773,29;3797,38;
;3775,74;3799,88;
;3777,87;3802,06;
12,00;3780,11;3804,05;
;3782,38;3806,39;
;3784,66;3808,64;
;3787,04;3810,90;
;3789,19;3812,83;
;3791,60;3815,30;
;3793,62;3817,31;
;3795,85;3819,50;
;3798,27;3822,07;
;3800,19;3824,23;
;3802,47;3826,51;
;3804,50;3828,68;
;3806,54;3830,94;
;3808,57;3832,82;
;3810,68;3834,96;
;3812,97;3837,30;
;3814,91;3839,27;
;3816,79;3841,22;
12,50;3818,93;3843,45;
;3821,17;3845,47;
;3823,20;3847,50;
;3825,35;3849,57;
;3827,56;3852,09;
;3829,89;3854,50;
;3832,00;3856,56;
;3834,08;3858,59;
;3836,66;3861,05;
;3838,63;3863,10;
;3840,95;3865,53;
;3842,87;3867,43;
;3844,74;3869,03;
;3846,66;3870,99;
;3848,55;3872,86;
;3850,83;3875,32;
;3852,82;3877,28;
;3855,09;3879,63;
13,00;3856,87;3881,30;
;3859,00;3883,23;
;3861,05;3885,25;
;3863,19;3887,25;
;3865,32;3889,16;
;3867,23;3891,39;
;3869,17;3893,38;
;3871,22;3895,42;
;3873,53;3897,78;
;3875,60;3899,66;
;3877,74;3901,77;
;3880,02;3903,93;
;3881,96;3905,77;
;3883,88;3907,61;
;3886,10;3909,68;
;3888,17;3911,83;
;3890,10;3913,64;
;3892,28;3916,04;
13,50;3894,34;3918,00;
;3896,35;3920,25;
;3898,52;3922,27;
;3900,59;3924,27;
;3902,83;3926,37;
;3904,51;3928,20;
;3906,71;3930,26;
;3908,48;3932,11;
;3910,43;3933,97;
;3912,22;3935,79;
;3914,24;3937,82;
;3916,14;3939,76;
